detail_id,invoice_id,batch_id,quantity,unit_price
2650,892,771,7,96.24106308119786
2651,892,311,5,24.103237858676415
2652,892,570,5,25.5174769052885
2653,892,724,6,112.2359608503413
2654,893,646,3,79.90251813355684
2655,893,617,9,113.2577857052786
2656,894,1096,2,9.246084219051152
2657,894,797,9,150.79966631600692
2658,894,317,8,63.73042011239083
2659,894,1117,7,29.95162141464235
2660,894,890,5,65.71081080375987
2661,895,1,8,94.83142173212357
2662,895,984,7,45.3676917100912
2663,896,879,1,125.29818480864122
2664,896,854,3,152.1780782011777
2665,896,1763,3,150.6979163840535
2666,897,1106,9,132.98678279936178
2667,897,239,8,26.07282054129463
2668,898,201,4,6.563284377386885
2669,898,379,5,35.11548740059392
2670,898,580,7,17.9246028735436
2671,899,1581,2,10.102254726905
2672,899,1947,10,12.897926493765173
2673,899,214,4,109.65359255700282
2674,900,1176,8,34.885940071649536
2675,901,1654,9,89.8552546422024
2676,901,796,7,46.96214393493179
2677,901,634,2,48.89638826356331
2678,901,1190,6,38.166585611611644
2679,901,620,3,116.71287329969662
2680,902,735,7,39.45575768432356
2681,902,694,6,146.3514613347975
2682,903,213,1,10.926077754318174
2683,903,698,8,124.37321516125056
2684,903,127,2,141.46308899137665
2685,903,430,5,157.8910544972752
2686,904,1450,4,42.228323955604495
2687,904,148,8,177.51204966689423
2688,904,702,6,144.77965418818556
2689,904,1012,2,19.03736106538187
2690,904,1498,2,129.72143550286214
2691,905,1907,5,101.1390023332101
2692,905,804,4,15.056796568865682
2693,905,301,3,54.158401539664325
2694,905,1372,7,85.29322153125301
2695,905,1117,10,37.04584221525811
2696,906,1505,8,164.17663462401234
2697,907,634,9,55.98133810371856
2698,907,543,9,103.40913819162353
2699,908,1001,1,70.17439955493677
2700,908,823,6,67.72401736749033
2701,908,1077,1,100.09201048711535
2702,908,1116,10,122.19393728444622
2703,908,1065,3,69.5102135846627
2704,909,1891,5,103.93724921656597
2705,909,746,8,75.65987546991397
2706,910,1168,4,31.365387337410784
2707,911,1950,9,100.61498262284992
2708,911,1172,8,19.311091728220152
2709,911,564,10,14.386112996764881
2710,911,123,3,6.102101874152991
2711,911,1503,8,42.238093354713584
2712,912,231,4,87.98966070031446
2713,913,1115,4,75.1660694517127
2714,914,790,1,140.94695360410446
2715,914,962,9,126.65281723328259
2716,914,1586,7,49.82065475727603
2717,915,1119,5,103.84910703629086
2718,915,609,4,77.82165210251523
2719,915,1554,4,43.8511275220907
2720,916,342,5,41.358239849830014
2721,916,814,1,4.6842242497871185
2722,917,1018,4,145.404118403383
2723,917,19,3,68.95795394586217
2724,917,1649,8,37.689138840413506
2725,917,914,10,54.898329347409764
2726,918,399,5,54.90437320797939
2727,918,690,9,21.979584056212214
2728,918,1678,7,169.91667268749222
2729,919,802,9,107.2159054959336
2730,919,636,6,92.69110115146451
2731,919,1479,2,20.092270702272224
2732,920,289,3,124.07431295001437
2733,920,1779,6,131.92354052906802
2734,920,887,10,85.35169617858058
2735,920,1989,6,30.900541096959895
2736,921,1922,3,21.48242234646918
2737,922,969,1,39.97595001958011
2738,922,629,1,98.38866270419817
2739,922,660,9,11.418723893098448
2740,923,722,5,84.54967994902083
2741,923,1939,6,110.78556702547063
2742,923,998,4,84.3438193648227
2743,924,1344,1,114.82685909327226
2744,924,24,3,76.39423397351918
2745,924,1740,7,71.80668402333319
2746,924,149,10,100.20233630285757
2747,924,1237,1,127.30140610966455
2748,925,1559,10,48.13330367554345
2749,925,620,1,172.55097921335692
2750,925,1915,6,104.5941029492623
2751,925,454,3,63.942235379944584
2752,925,589,4,15.161809626245187
2753,926,1065,6,94.43996315325202
2754,927,1782,4,146.13849668292983
2755,927,678,5,24.962557124162952
2756,927,1683,9,8.167630313115994
2757,927,1178,3,81.15328154483022
2758,928,1906,6,97.05112747376465
2759,928,205,9,120.49161737152237
2760,928,1154,9,102.28667319189188
2761,928,707,8,58.53622919008961
2762,929,254,10,17.382799703864844
2763,929,1409,3,35.24609350002717
2764,930,418,1,142.11030909615107
2765,930,1535,5,14.447789593051354
2766,931,982,4,86.41337331760204
2767,931,64,8,155.15168163499982
2768,932,1605,6,119.75696664355814
2769,932,1924,3,94.93265386298657
2770,932,293,10,42.73234199501709
2771,932,1549,7,46.20017305765411
2772,932,1914,3,19.074922531641093
2773,933,1360,1,2.4294270276872525
2774,933,320,4,89.34132580071643
2775,933,1585,3,137.67923145610064
2776,934,1028,2,87.4310928281614
2777,934,1761,7,91.31096676017782
2778,935,434,2,121.34514409398325
2779,935,295,6,1.5553301083123385
2780,936,1207,3,93.82035480872626
2781,936,1247,6,94.42197176386591
2782,936,1273,4,7.5148130831661515
2783,936,981,8,36.048779275363806
2784,936,1399,5,100.88057506248597
2785,937,975,6,68.46456331905615
2786,937,1212,1,17.62564251120315
2787,938,1850,2,141.71409823958462
2788,939,1501,2,53.29948108562645
2789,940,448,7,11.175734995948304
2790,940,1905,1,131.93947010044263
2791,941,1050,2,117.43056561550573
2792,941,1823,5,13.8585035166104
2793,941,887,3,75.18886328489397
2794,942,1462,7,53.407650753476815
2795,942,1354,3,12.073396651045643
2796,943,914,3,51.93024935951244
2797,943,338,10,130.06157264614265
2798,944,1649,10,42.40183920606021
2799,944,186,7,137.0490996097437
2800,944,1543,1,88.71906108436379
2801,944,248,3,150.26541468055345
2802,944,360,2,9.012218586541103
2803,945,223,5,102.28399447966672
2804,946,503,4,120.25666058314671
2805,947,519,1,63.50539854761687
2806,947,1955,3,30.040561506372807
2807,947,913,4,165.42736077317514
2808,947,1704,10,26.197436917380998
2809,948,1694,1,11.699852637822774
2810,948,1433,2,3.2509043212659843
2811,948,276,1,91.59979530693163
2812,948,1909,3,22.81482907599574
2813,949,1778,3,60.74401686968664
2814,949,390,6,131.90082958206781
2815,950,266,8,77.64765186470821
2816,950,1023,8,20.85644169334674
2817,950,1234,3,88.60127719195161
2818,950,540,10,147.7714649598636
2819,951,715,4,7.300173180648768
2820,951,1430,7,23.7701692156743
2821,951,1385,2,50.29873423884276
2822,952,661,3,71.01559701892245
2823,952,1453,8,109.60876620074472
2824,953,1449,5,79.7749161306925
2825,953,1753,6,141.65970959901688
2826,953,935,9,84.22673771488493
2827,953,1357,5,108.65197499503535
2828,953,598,1,44.801991741516474
2829,954,694,3,126.36056277797387
2830,954,165,3,27.363884963617778
2831,955,1526,4,131.9191358642381
2832,956,1748,3,59.2019740989866
2833,956,1631,10,61.97056072562623
2834,957,121,1,56.008235528530456
2835,957,431,1,150.12973852351766
2836,957,72,1,42.88085479314303
2837,957,1856,7,28.885066239586582
2838,958,1396,5,53.592540470886924
2839,958,1285,9,68.07890042543711
2840,958,1116,10,184.74940607804743
2841,959,509,10,8.895628551908922
2842,960,1956,2,58.12879232531298
2843,961,580,8,19.836528945636815
2844,961,672,6,138.94839534999502
2845,961,1038,5,47.196220370636354
2846,962,1668,7,179.1599358161143
2847,962,1114,8,56.48718673326226
2848,962,1249,10,113.18602234031043
2849,962,1531,4,91.94312660338029
2850,963,1878,4,125.33331758858047
2851,963,420,4,79.9450503425391
2852,963,1210,4,17.297277053419325
2853,963,976,2,19.29706056313885
2854,963,370,6,119.79474625138245
2855,964,398,9,96.27825530208656
2856,965,112,10,104.08140571925942
2857,965,1703,6,142.0157382370208
2858,966,389,3,130.6969067729516
2859,966,1179,6,45.22178114088679
2860,966,1678,6,142.95763454011544
2861,966,1887,1,21.05352644776774
2862,966,1297,10,12.8373291615988
2863,967,958,3,132.001826697253
2864,967,1936,9,71.64337544160905
2865,967,1002,3,66.77733309914471
2866,967,1019,2,88.18046819587975
2867,968,1575,9,12.259759481719977
2868,968,400,6,66.42744380118408
2869,968,1346,6,131.54644507071575
2870,968,1315,8,62.944974347249314
2871,969,942,3,11.888500579804225
2872,970,60,1,11.246925589700773
2873,970,1269,5,27.816120770781378
2874,970,1224,4,7.344238389965678
2875,970,894,3,114.72818793702714
2876,971,40,9,10.582308367310816
2877,971,434,1,116.31923717553845
2878,971,31,5,27.5871330393036
2879,971,1231,5,25.438543394390233
2880,972,207,5,116.3843513799774
2881,972,571,7,80.55459502284484
2882,972,20,4,137.95663979548732
2883,972,8,8,39.28209395932775
2884,972,1732,7,120.24579858776694
2885,973,702,7,114.21210216043106
2886,973,922,8,63.70250626610821
2887,973,54,4,95.24112935349295
2888,973,1311,1,11.354758710027978
2889,973,762,7,183.37183858246271
2890,974,731,7,133.27300099860503
2891,974,315,7,31.375452858738658
2892,974,79,3,72.61397236442112
2893,974,1922,6,14.238653680411302
2894,974,848,7,66.91343285208823
2895,975,1790,7,25.233915671283405
2896,976,1378,10,28.90336173440183
2897,976,107,4,152.413378601926
2898,977,375,2,6.242251739921503
2899,977,1613,3,105.03078506249989
2900,977,1838,3,44.39107088785656
2901,977,1851,8,31.47157557320589
2902,977,1195,2,101.9141853250173
2903,978,931,10,66.0320708002351
2904,978,400,4,47.70993052853853
2905,978,1103,5,40.22708558227048
2906,979,883,1,180.37671967015748
2907,979,1121,5,45.41136710489656
2908,979,845,6,132.95498112848534
2909,979,408,7,63.31571171051333
2910,979,582,9,93.95211334456152
2911,980,1409,10,38.7150051726762
2912,980,9,4,73.8195869848923
2913,980,694,4,103.92606622230547
2914,980,190,9,122.93477410347808
2915,980,1904,6,87.67675971360951
2916,981,235,7,139.3334518234368
2917,981,1672,6,5.883886003967808
2918,981,52,2,44.423992536909225
2919,981,441,5,36.569199247688125
2920,981,888,9,25.487361934467124
2921,982,677,4,36.46788112101818
2922,982,1920,5,102.71473165983254
2923,982,958,6,121.54337016835825
2924,983,1933,8,98.66222206277115
2925,983,1587,8,37.57366633049186
2926,984,1689,4,89.71161723634286
2927,984,1217,7,63.467398733286394
2928,984,1045,1,98.55319932029202
2929,985,1872,9,62.80358888555636
2930,985,1469,5,84.0229669494945
2931,985,189,10,156.6227174446448
2932,985,1436,3,99.89137573349056
2933,985,253,6,109.67469175401264
2934,986,980,5,16.344291740464456
2935,986,1397,4,15.085303761342917
2936,986,1460,4,40.30071629792383
2937,986,945,4,155.90573788596592
2938,987,237,4,40.7623324814715
2939,987,1388,5,130.2568840036089
2940,988,1848,6,42.66850321777267
2941,988,325,8,131.52743876780963
2942,988,1800,9,36.766715253109616
2943,988,1644,4,20.74057739490379
2944,989,265,7,3.48292786593101
2945,989,1814,10,128.66084868484677
2946,989,295,4,2.232737705021231
2947,989,1363,5,50.73586502677155
2948,989,1203,6,25.975544137101497
2949,990,708,3,157.72020692222975
2950,990,418,10,100.07936431254619
2951,990,987,1,65.42676925682005
2952,991,536,2,76.4979904136723
2953,991,1897,10,29.891707119482472
2954,991,1498,4,95.27518086709576
2955,991,1109,8,38.954067495303946
2956,992,178,9,68.55951708171469
2957,992,256,2,112.50510611062207
2958,992,1670,6,80.52420807084195
2959,993,1046,1,17.400781778236517
2960,993,1932,9,91.77982384738392
2961,993,256,3,126.53729417072459
2962,993,1093,8,16.81196666581411
2963,994,1991,9,137.13846536456194
2964,994,1548,3,171.05190877130954
2965,994,1992,4,86.2205767062598
2966,994,1595,1,87.89521126956515
2967,995,245,6,125.74488638897341
2968,995,1629,1,107.90051654445729
2969,995,601,3,35.456258866941994
2970,995,1615,9,65.43007287572048
2971,996,315,5,33.21699597573737
2972,996,1329,3,49.841942540655324
2973,996,861,5,30.852212396396897
2974,996,1053,6,49.56465651523849
2975,997,995,7,128.12024828135165
2976,997,886,3,84.29799404210813
2977,997,301,3,45.39219257862759
2978,997,147,5,106.39198995300987
2979,998,687,2,20.7394783139789
2980,998,505,7,141.96507073287427
2981,998,381,9,137.57690368549345
2982,999,1806,10,74.68902753849501
2983,999,1844,2,47.519923704094396
2984,1000,475,9,62.5953773669522
2985,1000,1170,7,175.48854345903231
2986,1000,608,8,14.137856422682871
2987,1000,1764,9,134.09264293748348
2988,1000,783,6,114.81657179331522
2989,1001,1138,4,111.58235777014036
2990,1001,1278,9,58.1855162014955
2991,1001,106,9,29.826678754391484
2992,1002,794,6,170.5159480112744
2993,1002,1276,7,41.25281709820278
2994,1002,796,3,66.17123561288805
2995,1002,1122,8,62.5061987463775
2996,1003,509,3,10.956181637528267
2997,1003,1104,5,90.77032178891578
2998,1003,1498,9,89.280174316826
2999,1003,926,1,100.05219340332815
3000,1004,1068,5,71.6496927794194
3001,1004,1430,2,26.389571318825492
3002,1004,1512,10,35.70560179384516
3003,1004,849,1,165.68276564278605
3004,1005,1409,1,33.990906600888515
3005,1005,558,2,125.22557491462699
3006,1005,1771,2,49.815277182467106
3007,1005,893,3,73.73021410017543
3008,1005,220,6,45.684994497425386
3009,1006,572,5,121.89027396196782
3010,1007,1803,4,48.18805131718749
3011,1007,1059,8,85.28580558406757
3012,1007,228,5,33.923319011151634
3013,1007,1644,10,22.151068296083487
3014,1007,1938,8,139.23719863585916
3015,1008,1181,5,154.68728998820677
3016,1009,1737,3,111.42117893740694
3017,1010,1337,4,178.09184581976646
3018,1010,1537,8,17.617076632694797
3019,1010,1389,4,101.98847481275115
3020,1010,1214,2,105.42078155826206
3021,1011,1553,1,104.19166535522847
3022,1012,93,9,72.30007920767788
3023,1012,1423,8,150.9205359425958
3024,1012,835,5,82.24636492732681
3025,1013,376,2,127.63894698753832
3026,1013,1720,7,53.98342446677137
3027,1013,612,6,156.27554756513896
3028,1013,68,9,41.52295248549728
3029,1014,1170,9,121.42005649592637
3030,1014,1721,7,75.99699724224823
3031,1015,29,7,2.3457502195296724
3032,1015,800,10,53.2046128423507
3033,1015,363,9,195.95244213201693
3034,1015,595,5,92.82171866991519
3035,1016,1765,7,20.720292112407382
3036,1016,1481,1,105.4695602503091
3037,1016,529,9,58.98708683630741
3038,1016,31,6,37.32652423002309
3039,1017,1281,7,159.26201213241438
3040,1018,1943,9,57.950189870656594
3041,1018,180,1,131.48321401671532
3042,1018,1397,6,22.13011770295594
3043,1019,1588,4,78.68869431894092
3044,1019,1249,9,97.84272857556591
3045,1019,373,4,62.43491904340752
3046,1019,313,1,102.58022789350753
3047,1020,651,8,93.50173778191085
3048,1020,959,5,57.687714173830905
3049,1020,272,5,8.605493518631542
3050,1021,240,5,67.02054879473037
3051,1022,1981,8,68.6336172090602
3052,1022,1572,6,33.12013847615523
3053,1022,436,10,106.37703731956006
3054,1022,597,4,7.091038727494595
3055,1023,625,7,54.54335856970458
3056,1023,857,1,11.255239360738692
3057,1023,1689,5,88.51997987261798
3058,1023,256,5,139.9506973380607
3059,1024,745,9,87.1341207485204
3060,1024,758,7,75.53430799430441
3061,1024,1017,9,56.787504094934064
3062,1024,1048,1,102.51590131127695
3063,1025,546,10,179.13233197361683
3064,1026,1915,6,83.03326824411424
3065,1026,1725,10,164.04963095305715
3066,1026,692,10,84.26649255890707
3067,1027,364,2,22.949940428767828
3068,1027,542,1,31.168053497305298
3069,1028,1448,8,153.38864647231233
3070,1028,1114,10,43.81384085394571
3071,1028,1561,8,12.382485532042118
3072,1028,466,9,17.527925613019338
3073,1029,1931,2,93.38199265438719
3074,1030,1818,7,88.3925624164957
3075,1030,1920,7,161.34566337610948
3076,1030,183,9,131.0828887243888
3077,1030,298,4,114.18021537190573
3078,1030,547,7,31.66607093460203
3079,1031,1310,5,74.25007804298951
3080,1031,1799,4,58.37574955137487
3081,1031,1339,4,55.23376259309617
3082,1031,1940,10,114.58990076020956
3083,1032,1517,4,61.64624632913295
3084,1032,975,1,45.067384657066505
3085,1032,405,5,33.18265455040499
3086,1032,925,8,78.05083305783562
3087,1032,552,5,105.06494465687487
3088,1033,400,1,72.45249789794838
3089,1033,1209,1,84.05341463035484
3090,1034,1460,8,55.50773639143121
3091,1035,824,6,78.82366256695244
3092,1035,409,9,87.13318443690798
3093,1035,1022,2,77.69990252645593
3094,1036,570,9,42.297803515159764
3095,1037,209,5,47.64781010442517
3096,1037,403,7,138.36645944996746
3097,1037,181,10,15.272032967534694
3098,1037,294,8,119.56378652736485
3099,1038,825,9,7.89903998580427
3100,1038,773,4,145.3138799850596
3101,1038,99,8,23.303274071292
3102,1038,544,6,137.54994422242777
3103,1039,953,2,134.85125742131567
3104,1040,1962,2,108.73552126492869
3105,1040,465,6,21.873851709059558
3106,1040,70,1,120.84400502532272
3107,1040,1465,2,73.55395501623191
3108,1041,1453,8,107.98075817154655
3109,1042,1771,6,67.78048537871638
3110,1042,1632,7,125.68010219745439
3111,1042,192,5,36.36438406339979
3112,1043,26,7,58.09413131317155
3113,1043,936,3,25.027345036799048
3114,1043,1244,8,193.4137300520521
3115,1043,633,9,100.52222296184686
3116,1044,1591,9,184.75263439885467
3117,1044,1535,10,14.09277683291749
3118,1044,1044,1,90.92696224364076
3119,1045,1642,9,25.76669035168647
3120,1045,503,10,90.86846119209682
3121,1045,606,7,99.06522431182792
3122,1045,203,8,111.84035651473475
3123,1046,662,3,86.169957010245
3124,1046,1655,4,99.34524325458553
3125,1047,379,3,22.323946869179792
3126,1048,680,3,84.42798475264202
3127,1048,420,1,79.57707104616424
3128,1048,1358,3,48.90787846776494
3129,1048,1859,2,37.307049275074455
3130,1048,372,7,127.09436669209224
3131,1049,5,7,177.06042196900844
3132,1049,1590,3,120.90066307919282
3133,1050,1404,8,24.82368236154222
3134,1051,1759,10,44.8839733730663
3135,1051,748,4,4.879200593770146
3136,1051,1296,10,14.947393143302136
3137,1052,426,7,80.70244178387382
3138,1053,1872,7,69.02451802580585
3139,1053,1668,8,188.25406430850103
3140,1053,1462,8,53.01337327618185
3141,1053,299,3,29.942718477888235
3142,1053,1088,1,62.3322949934014
3143,1054,1910,6,88.19753088076061
3144,1054,490,6,134.69180262080482
3145,1054,234,4,55.67559638802406
3146,1055,1649,3,36.16400689696484
3147,1055,633,1,87.06384864525054
3148,1055,164,2,136.71063610654824
3149,1056,209,7,47.17066598752021
3150,1056,799,1,43.29089094362833
3151,1056,1644,6,13.936453171914804
3152,1056,976,3,30.691872446710494
3153,1056,1937,1,157.39571871959257
3154,1057,1140,5,16.749565409549785
3155,1057,173,8,106.2846536623489
3156,1057,132,4,7.111480320805569
3157,1058,930,10,164.94450083846743
3158,1058,305,4,105.3875330880591
3159,1058,1398,10,106.13589460925512
3160,1059,733,9,19.225108549175452
3161,1059,713,5,70.49949688857228
3162,1060,252,1,34.49647116864459
3163,1060,530,4,117.49683485132392
3164,1060,868,1,78.71709785182058
3165,1061,1409,7,25.26289492600073
3166,1061,1582,4,135.40041332828298
3167,1061,561,6,53.20936580546182
3168,1062,1618,5,97.5652679975194
3169,1063,466,5,26.46072775942356
3170,1064,1443,4,99.60832399341103
3171,1064,206,6,30.529668270294287
3172,1065,1399,1,131.69616942645996
3173,1065,13,5,139.02451784094956
3174,1066,943,5,42.0470408781264
3175,1066,1920,7,160.03868364225858
3176,1067,1120,4,90.99990808194619
3177,1067,614,6,67.0594293130546
3178,1067,1491,9,48.82173320318528
3179,1067,385,3,43.99438604690287
3180,1068,1327,1,162.83359909808073
3181,1068,975,8,67.09691637133405
3182,1068,258,7,45.992953647376766
3183,1068,1140,4,24.66590983604996
3184,1068,294,5,84.23141722553493
3185,1069,334,1,103.43838617065295
3186,1070,1791,4,73.25094677873314
3187,1070,32,8,72.409042491588
3188,1071,1352,6,76.509436155156
3189,1071,233,4,92.49226362009962
3190,1071,1111,10,121.0349090685743
3191,1071,818,2,152.9451089650534
3192,1071,117,8,106.89443318310494
3193,1072,1419,5,75.51119426263679
3194,1072,1000,8,15.154607024389051
3195,1072,1319,10,52.1828993933487
3196,1073,1636,2,111.49458959569813
3197,1074,418,5,141.954917780711
3198,1074,66,10,97.36763687146
3199,1075,800,5,69.58054042761592
3200,1075,583,10,157.67580619799034
3201,1075,1790,7,34.89674573090402
3202,1075,1822,7,59.345277742752884
3203,1076,537,4,54.22353184129861
3204,1076,1953,3,156.73380208310024
3205,1076,1396,1,41.448507281446815
3206,1077,13,4,143.16844464272606
3207,1077,234,1,44.16553182166868
3208,1078,641,3,28.296778840729377
3209,1079,706,5,177.60669470482017
3210,1080,137,1,161.51871334249725
3211,1080,479,3,57.68725591292535
3212,1080,1571,9,20.468505360926144
3213,1081,867,9,33.973395979657894
3214,1081,1486,1,122.9195842864845
3215,1082,1955,5,36.6953155172817
3216,1082,1610,7,57.02750037347076
3217,1083,843,9,17.624437875652923
3218,1083,677,6,22.775753965097334
3219,1083,611,2,40.98709021589966
3220,1083,79,10,114.95670130900461
3221,1083,1139,10,29.88987076303242
3222,1084,1992,3,95.97692080867151
3223,1084,494,8,52.03248022077907
3224,1085,1743,5,84.16910817554107
3225,1085,1232,3,29.208282172240285
3226,1086,1575,8,9.449749719048665
3227,1086,95,2,11.313614403916686
3228,1086,1612,1,153.4741999857763
3229,1087,605,7,48.734354937591604
3230,1087,100,7,128.49307758793708
3231,1087,1367,4,55.325689317915106
3232,1088,1555,5,1.3933940572961703
3233,1088,564,1,11.970151394656796
3234,1088,1344,6,85.06113541626436
3235,1088,358,5,113.71795929212321
3236,1088,147,5,76.35703129023818
3237,1089,1016,9,120.93958810052936
3238,1090,1355,1,95.51702302440252
3239,1090,1548,2,158.64748851831217
3240,1090,63,5,107.6244918259935
3241,1090,1678,10,113.29270865653982
3242,1091,1606,6,11.234749530585669
3243,1092,644,7,194.1646668496828
3244,1092,1580,10,94.46849630060926
3245,1093,966,7,142.6265293582076
3246,1093,91,4,131.5196181545799
3247,1093,966,7,93.12297778542073
3248,1094,339,5,97.22021457770249
3249,1095,1844,5,47.841959169313185
3250,1095,1791,3,52.267918839284185
3251,1095,338,6,95.1762900407098
3252,1095,21,10,20.607923063850787
3253,1095,741,9,153.25619553931318
3254,1096,1046,1,22.006048865164168
3255,1097,1792,3,18.812329311292654
3256,1097,1299,9,126.51847211629581
3257,1098,1827,3,117.40183929726174
3258,1098,452,3,144.84527327135936
3259,1098,205,10,87.52880712233245
3260,1099,1980,9,121.29574115170959
3261,1099,1049,1,8.358197469404992
3262,1099,928,3,184.65609390761077
3263,1099,1316,6,38.0161898312483
3264,1099,1861,9,116.91657590175386
3265,1100,522,7,21.727221279883658
3266,1100,491,8,38.459805495168936
3267,1101,1423,10,168.2609529152796
3268,1102,1585,10,136.0959780477429
3269,1102,1514,2,96.79334785484423
3270,1103,1104,10,77.60076782533069
3271,1103,1827,5,104.19556412482885
3272,1103,1887,8,31.32953853094776
3273,1103,1784,4,38.32871107902821
3274,1104,451,6,47.35253565415316
3275,1104,1282,3,13.257949296333077
3276,1104,400,7,67.53930690694804
3277,1105,1784,5,36.95235057089851
3278,1105,882,4,113.57635943329667
3279,1105,848,4,40.68508230279048
3280,1105,343,6,113.63608887980281
3281,1105,1293,3,69.87660429414252
3282,1106,503,2,120.30942423672933
3283,1106,1173,9,71.46945636476332
3284,1106,363,5,166.9378114061069
3285,1106,1497,10,112.39337805619563
3286,1106,912,3,120.54699267532447
3287,1107,761,2,126.44127613250419
3288,1107,1828,5,59.10577153215666
3289,1108,1081,8,45.5719700982435
3290,1108,1725,3,155.91301122423965
3291,1108,1913,7,18.69318562538676
3292,1108,349,6,1.963585027700267
3293,1108,1049,3,5.3758149384360125
3294,1109,1272,9,65.90789204753978
3295,1109,750,4,105.800180032169
3296,1110,996,3,66.74041743624231
3297,1110,1061,3,188.57987367455766
3298,1110,1028,1,84.01256512113828
3299,1111,1928,8,165.42237613091734
3300,1111,1211,7,5.036401545719133
3301,1112,1602,8,28.325015018885644
3302,1112,1851,5,34.28048382604529
3303,1113,1262,6,144.71712418516464
3304,1113,394,3,13.58699773019995
3305,1113,680,10,101.66645453558615
3306,1114,1462,2,53.49904296986964
3307,1115,1978,6,71.66841728414457
3308,1115,207,4,153.07710270193903
3309,1116,418,2,155.26587950183537
3310,1116,1575,5,9.881292794743365
3311,1117,504,7,28.587616502850477
3312,1117,218,4,41.82290003523074
3313,1117,832,5,63.88720775607073
3314,1117,1242,10,20.10599512476712
3315,1118,6,1,176.71954886402244
3316,1118,1995,3,113.47329214106239
3317,1118,1017,6,56.788516157071975
3318,1118,1807,6,145.9489202267426
3319,1118,1044,8,100.91446589068123
3320,1119,1000,4,19.3403088488944
3321,1119,1279,3,108.53508692223576
3322,1120,1227,9,35.70274793033127
3323,1120,1940,9,97.27673514844889
3324,1121,1673,3,67.80858894858596
3325,1121,1139,2,19.705910579611466
3326,1121,434,5,70.51313805466602
3327,1121,1212,8,16.72001299028034
3328,1122,621,4,1.991933967228962
3329,1122,1085,5,32.872266265761866
3330,1122,564,8,16.024076795973812
3331,1122,1101,9,45.22133432840829
3332,1123,777,8,108.2797242948107
3333,1124,27,5,130.7138465375805
3334,1124,805,2,138.83074900277683
3335,1124,1485,6,74.7937745751607
3336,1124,1003,2,47.02956250012637
3337,1125,567,9,20.750525202939773
3338,1126,1406,6,29.59765511267557
3339,1126,602,6,77.59929456866682
3340,1126,669,8,139.88496692840297
3341,1127,112,5,64.2448958882617
3342,1128,180,6,133.25409630979223
3343,1128,834,6,122.66792546089944
3344,1128,1242,4,19.852888974490128
3345,1129,1955,5,29.748622283195353
3346,1129,1294,10,46.028934422155025
3347,1130,1118,1,54.8716261260042
3348,1130,1196,7,24.759422955304895
3349,1130,1256,3,37.84851055683448
3350,1130,1768,1,20.590427654829924
3351,1131,1075,3,97.63125693776202
3352,1131,1949,8,82.77102545343608
3353,1132,96,6,19.517535962453913
3354,1132,925,9,60.84669438211278
3355,1132,541,9,19.088275900684742
3356,1133,892,1,85.43697903718645
3357,1133,98,2,70.03615259596276
3358,1133,990,5,84.20475904284821
3359,1134,1243,5,139.104992513413
3360,1134,816,9,65.55905408700545
3361,1135,1292,7,103.99181192516339
3362,1135,775,5,102.32676271715489
3363,1135,356,2,37.074683381710024
3364,1135,768,2,131.44968504902118
3365,1136,142,8,146.8083233059652
3366,1137,991,4,9.43487345090791
3367,1137,509,7,9.810920065509025
3368,1138,1040,2,95.40707166375876
3369,1138,997,9,140.39177672966207
3370,1139,1381,1,54.16145300451672
3371,1139,386,9,113.72915657455458
3372,1139,752,4,71.1023542306915
3373,1139,930,9,181.67759935261736
3374,1140,521,5,78.73302494885507
3375,1141,1641,7,9.835028657996341
3376,1141,1771,6,70.42878553844226
3377,1141,1006,6,36.09224476692825
3378,1142,1940,9,75.31667774227071
3379,1142,1911,5,175.1431234525795
3380,1142,1410,8,35.3591676324433
3381,1142,1515,4,150.35556265940792
3382,1142,757,1,85.33475236116436
3383,1143,805,1,100.29640417160586
3384,1144,1262,6,150.1330419351018
3385,1144,490,2,121.91089783044326
3386,1145,1429,7,47.6808198893797
3387,1145,1200,9,112.3324064243558
3388,1145,611,3,43.916111253252815
3389,1145,238,5,55.25657831759
3390,1146,745,6,104.1279839780911
3391,1146,254,9,18.587624793663185
3392,1146,215,8,123.21348876164029
3393,1147,522,2,13.246324707543149
3394,1147,623,8,136.71090338959507
3395,1147,1150,8,21.732026153720923
3396,1148,1651,5,160.2488261637411
3397,1148,711,10,127.3580348274067
3398,1148,576,2,89.20223197385958
3399,1148,1682,7,115.36778960808401
3400,1148,1883,6,63.82030933947638
3401,1149,1618,5,82.25030522653428
3402,1149,984,10,45.31937987763899
3403,1150,1248,2,113.78987355400601
3404,1150,1528,4,34.46296171966176
3405,1150,227,3,87.91013830452768
3406,1150,746,10,61.50786050156778
3407,1150,1488,1,53.465740622325335
3408,1151,1444,5,37.061054386457144
3409,1151,1064,5,38.48272545480281
3410,1151,541,10,15.522631161098209
3411,1152,385,10,30.660246791241914
3412,1153,1326,3,58.19083733159112
3413,1153,1683,4,11.386869042748877
3414,1153,54,6,105.1895749165406
3415,1153,263,10,10.48203425543866
3416,1154,521,4,108.37890594275986
3417,1154,1119,4,132.86124444854207
3418,1154,1626,2,122.69415563642012
3419,1154,828,10,125.57272937775875
3420,1154,1869,6,4.731086874096045
3421,1155,1770,7,14.308100916261411
3422,1155,1465,8,90.07703770621218
3423,1155,1890,2,102.01582240928197
